TimeInHours, Arm1 , Arm2 , Arm3 , Arm4 , Arm5 , Arm6 , Center
1.133055556,0,0,0,10,0,0,0
1.133333333,0,0,0,10,0,0,0
1.133611111,0,0,0,10,0,0,0
1.133888889,0,0,0,10,0,0,0
1.134166667,0,0,0,10,0,0,0
1.134444444,0,0,0,10,0,0,0
1.134722222,0,0,0,10,0,0,0
1.135,0,0,0,10,0,0,0
1.135277778,0,0,0,10,0,0,0
1.135555556,0,0,0,10,0,0,0
1.135833333,0,0,0,10,0,0,0
1.136111111,0,0,0,10,0,0,0
1.136388889,0,0,0,10,0,0,0
1.136666667,0,0,0,10,0,0,0
1.136944444,0,0,0,10,0,0,0
1.137222222,0,0,0,10,0,0,0
1.1375,0,0,0,10,0,0,0
1.137777778,0,0,0,10,0,0,0
1.138055556,0,0,0,10,0,0,0
1.138333333,0,0,0,10,0,0,0
1.138611111,0,0,0,10,0,0,0
1.138888889,0,0,0,10,0,0,0
1.139166667,0,0,0,10,0,0,0
1.139444444,0,0,0,10,0,0,0
1.139722222,0,0,0,10,0,0,0
1.14,0,0,0,10,0,0,0
1.140277778,0,0,0,10,0,0,0
1.140555556,0,0,0,10,0,0,0
1.140833333,0,0,0,10,0,0,0
1.141111111,0,0,0,10,0,0,0
1.141388889,0,0,0,10,0,0,0
1.141666667,0,0,0,10,0,0,0
1.141944444,0,0,0,10,0,0,0
1.142222222,0,0,0,10,0,0,0
1.1425,0,0,0,10,0,0,0
1.142777778,0,0,0,10,0,0,0
1.143055556,0,0,0,10,0,0,0
1.143333333,0,0,0,10,0,0,0
1.143611111,0,0,0,10,0,0,0
1.143888889,0,0,0,10,0,0,0
1.144166667,0,0,0,10,0,0,0
1.144444444,0,0,0,10,0,0,0
1.144722222,0,0,0,10,0,0,0
1.145,0,0,0,10,0,0,0
1.145277778,0,0,0,10,0,0,0
1.145555556,0,0,0,10,0,0,0
1.145833333,0,0,0,10,0,0,0
1.146111111,0,0,0,10,0,0,0
1.146388889,0,0,0,10,0,0,0
1.146666667,0,0,0,10,0,0,0
1.146944444,0,0,0,10,0,0,0
1.147222222,0,0,0,10,0,0,0
1.1475,0,0,0,10,0,0,0
1.147777778,0,0,0,9,0,0,1
1.148055556,0,0,0,9,0,0,1
1.148333333,0,0,0,9,0,0,1
1.148611111,0,0,0,8,1,0,1
1.148888889,0,0,0,8,1,0,1
1.149166667,0,0,0,8,1,0,1
1.149444444,0,0,0,7,2,0,1
1.149722222,0,0,0,7,2,0,1
1.15,0,0,0,7,2,0,1
1.150277778,0,0,0,6,3,0,1
1.150555556,0,0,0,6,3,0,1
1.150833333,0,0,0,5,4,0,1
1.151111111,0,0,0,5,4,0,1
1.151388889,0,0,0,5,4,0,1
1.151666667,0,0,0,4,5,0,1
1.151944444,0,0,0,4,5,0,1
1.152222222,0,0,0,4,5,0,1
1.1525,0,0,0,3,6,0,1
1.152777778,0,0,0,3,6,0,1
1.153055556,0,0,0,3,6,0,1
1.153333333,0,0,0,2,7,0,1
1.153611111,0,0,0,2,7,0,1
1.153888889,0,0,0,2,7,0,1
1.154166667,0,0,0,1,8,0,1
1.154444444,0,0,0,1,8,0,1
1.154722222,0,0,0,1,8,0,1
1.155,0,0,0,1,9,0,0
1.155277778,0,0,0,1,9,0,0
1.155555556,0,0,0,0,10,0,0
1.155833333,0,0,0,0,10,0,0
1.156111111,0,0,0,0,10,0,0
1.156388889,0,0,0,0,10,0,0
1.156666667,0,0,0,0,10,0,0
1.156944444,0,0,0,0,10,0,0
1.157222222,0,0,0,0,10,0,0
1.1575,0,0,0,0,10,0,0
1.157777778,0,0,0,0,9,0,1
1.158055556,0,0,0,0,9,0,1
1.158333333,0,0,0,0,9,1,0
1.158611111,0,0,0,0,8,1,1
1.158888889,0,0,0,0,8,1,1
1.159166667,0,0,0,0,8,1,1
1.159444444,0,0,0,0,8,1,1
1.159722222,0,0,0,0,7,2,1
1.16,0,0,0,0,7,2,1
1.160277778,0,0,0,0,7,2,1
1.160555556,0,0,0,0,6,2,2
1.160833333,0,0,0,0,6,2,2
1.161111111,0,0,0,0,6,2,2
1.161388889,1,0,0,0,5,2,2
1.161666667,1,0,0,0,5,2,2
1.161944444,1,0,0,0,5,2,2
1.162222222,2,0,0,0,4,2,2
1.1625,2,0,0,0,4,2,2
1.162777778,2,0,0,0,4,2,2
1.163055556,2,0,0,0,3,2,3
1.163333333,3,0,0,0,3,2,2
1.163611111,3,0,0,0,3,2,2
1.163888889,3,0,0,0,2,2,3
1.164166667,4,0,0,0,2,2,2
1.164444444,4,0,0,0,2,2,2
1.164722222,5,0,0,0,1,2,2
1.165,5,0,0,0,1,2,2
1.165277778,5,0,0,0,1,2,2
1.165555556,5,0,0,0,1,2,2
1.165833333,6,0,0,0,0,2,2
1.166111111,6,0,0,0,0,2,2
1.166388889,7,0,0,0,0,1,2
1.166666667,7,0,0,0,0,1,2
1.166944444,7,0,0,0,0,1,2
1.167222222,8,0,0,0,0,0,2
1.1675,8,0,0,0,0,0,2
1.167777778,8,1,0,0,0,0,1
1.168055556,9,0,0,0,0,0,1
1.168333333,9,0,0,0,0,0,1
1.168611111,9,0,0,0,0,0,1
1.168888889,9,0,0,0,0,0,1
1.169166667,10,0,0,0,0,0,0
1.169444444,10,0,0,0,0,0,0
1.169722222,10,0,0,0,0,0,0
1.17,10,0,0,0,0,0,0
1.170277778,10,0,0,0,0,0,0
1.170555556,10,0,0,0,0,0,0
1.170833333,10,0,0,0,0,0,0
1.171111111,10,0,0,0,0,0,0
1.171388889,9,0,0,0,0,0,1
1.171666667,9,0,0,0,0,0,1
1.171944444,9,0,0,0,0,0,1
1.172222222,8,1,0,0,0,0,1
1.1725,8,1,0,0,0,0,1
1.172777778,8,1,0,0,0,0,1
1.173055556,7,2,0,0,0,0,1
1.173333333,7,2,0,0,0,0,1
1.173611111,7,2,0,0,0,0,1
1.173888889,6,2,0,0,0,0,2
1.174166667,6,3,0,0,0,0,1
1.174444444,6,3,0,0,0,0,1
1.174722222,5,3,0,0,0,0,2
1.175,5,3,1,0,0,0,1
1.175277778,4,3,1,0,0,0,2
1.175555556,4,3,1,0,0,0,2
1.175833333,4,3,2,0,0,0,1
1.176111111,3,3,2,0,0,0,2
1.176388889,3,3,2,0,0,0,2
1.176666667,3,3,3,0,0,0,1
1.176944444,2,3,3,0,0,0,2
1.177222222,2,3,3,0,0,0,2
1.1775,2,3,4,0,0,0,1
1.177777778,1,3,4,0,0,0,2
1.178055556,1,3,4,0,0,0,2
1.178333333,1,3,5,0,0,0,1
1.178611111,1,3,5,0,0,0,1
1.178888889,1,3,5,0,0,0,1
1.179166667,0,3,6,0,0,0,1
1.179444444,0,3,6,0,0,0,1
1.179722222,0,3,6,0,0,0,1
1.18,0,2,7,0,0,0,1
1.180277778,0,2,7,0,0,0,1
1.180555556,0,2,7,0,0,0,1
1.180833333,0,2,7,0,0,0,1
1.181111111,0,1,8,0,0,0,1
1.181388889,0,1,8,0,0,0,1
1.181666667,0,1,8,0,0,0,1
1.181944444,0,1,8,0,0,0,1
1.182222222,0,1,8,0,0,0,1
1.1825,0,0,8,1,0,0,1
1.182777778,1,0,8,0,0,0,1
1.183055556,1,0,8,0,0,0,1
1.183333333,1,0,7,1,0,0,1
1.183611111,2,0,7,0,0,0,1
1.183888889,2,0,7,0,0,0,1
1.184166667,2,0,6,1,0,0,1
1.184444444,3,0,6,0,0,0,1
1.184722222,3,0,6,0,0,0,1
1.185,3,0,5,0,0,0,2
1.185277778,3,0,5,0,0,0,2
1.185555556,3,0,5,0,0,0,2
1.185833333,4,0,4,0,0,0,2
1.186111111,4,0,4,0,0,0,2
1.186388889,4,0,4,0,0,0,2
1.186666667,4,0,3,0,0,1,2
1.186944444,4,0,3,0,0,1,2
1.187222222,4,0,3,0,0,1,2
1.1875,4,0,3,0,0,1,2
1.187777778,4,0,2,0,0,2,2
1.188055556,4,0,2,0,0,2,2
1.188333333,4,0,2,0,0,2,2
1.188611111,4,0,1,0,0,3,2
1.188888889,4,0,1,0,0,3,2
1.189166667,4,0,1,0,0,3,2
1.189444444,4,0,0,0,0,4,2
1.189722222,4,0,0,0,0,4,2
1.19,4,0,0,0,0,4,2
1.190277778,4,0,0,0,0,5,1
1.190555556,4,0,0,0,0,5,1
1.190833333,4,0,0,0,0,5,1
1.191111111,4,0,0,0,0,5,1
1.191388889,4,0,0,0,0,5,1
1.191666667,4,0,0,0,0,5,1
1.191944444,4,0,0,0,0,5,1
1.192222222,4,0,0,0,0,5,1
1.1925,4,0,0,0,0,5,1
1.192777778,4,0,0,0,0,5,1
1.193055556,4,0,0,0,0,5,1
1.193333333,4,0,0,0,0,5,1
1.193611111,4,0,0,0,0,5,1
1.193888889,4,0,0,0,0,5,1
1.194166667,4,0,0,0,0,5,1
1.194444444,4,0,0,0,0,5,1
1.194722222,5,0,0,0,0,5,0
1.195,5,0,0,0,0,4,1
1.195277778,5,0,0,0,0,4,1
1.195555556,5,0,0,0,0,4,1
1.195833333,5,0,0,0,0,4,1
1.196111111,6,0,0,0,0,3,1
1.196388889,6,1,0,0,0,3,0
1.196666667,6,1,0,0,0,2,1
1.196944444,6,1,0,0,0,2,1
1.197222222,6,1,0,0,0,2,1
1.1975,6,1,0,0,0,2,1
1.197777778,6,2,0,0,0,1,1
1.198055556,6,2,0,0,0,1,1
1.198333333,6,2,0,0,0,1,1
1.198611111,6,2,0,0,0,0,2
1.198888889,6,2,0,0,0,0,2
1.199166667,5,2,0,1,0,0,2
1.199444444,5,3,0,1,0,0,1
1.199722222,5,3,0,1,0,0,1
1.2,5,3,0,1,0,0,1
1.200277778,4,3,0,1,0,0,2
1.200555556,4,3,0,1,0,0,2
1.200833333,4,3,0,2,0,0,1
1.201111111,3,3,0,2,0,0,2
1.201388889,3,3,1,2,0,0,1
1.201666667,3,3,1,2,0,0,1
1.201944444,2,3,1,2,0,0,2
1.202222222,2,3,1,3,0,0,1
1.2025,1,3,1,3,0,0,2
1.202777778,1,3,1,3,0,0,2
1.203055556,1,3,2,3,0,0,1
1.203333333,1,3,1,3,0,0,2
1.203611111,0,2,2,4,0,0,2
1.203888889,0,2,2,4,0,0,2
1.204166667,0,2,2,4,0,0,2
1.204444444,0,2,1,5,0,0,2
1.204722222,0,2,1,5,0,0,2
1.205,0,2,1,5,0,0,2
1.205277778,0,2,2,5,0,0,1
1.205555556,0,1,2,6,0,0,1
1.205833333,0,1,2,6,0,0,1
1.206111111,0,1,2,6,0,0,1
1.206388889,0,1,2,6,0,0,1
1.206666667,0,1,1,6,1,0,1
1.206944444,0,0,1,7,1,0,1
1.207222222,0,0,1,7,1,0,1
1.2075,0,0,1,7,1,0,1
1.207777778,0,0,1,7,1,0,1
1.208055556,0,0,1,7,1,0,1
1.208333333,0,0,1,7,1,0,1
1.208611111,0,0,1,7,1,0,1
1.208888889,0,0,1,8,1,0,0
1.209166667,0,0,1,8,1,0,0
1.209444444,0,0,1,8,1,0,0
1.209722222,0,0,1,8,1,0,0
1.21,0,0,0,8,1,0,1
1.210277778,0,0,0,8,1,0,1
1.210555556,0,0,0,8,1,0,1
1.210833333,0,0,0,9,1,0,0
1.211111111,0,0,0,9,1,0,0
1.211388889,0,0,0,9,1,0,0
1.211666667,0,0,0,9,1,0,0
1.211944444,0,0,0,9,1,0,0
1.212222222,0,0,0,9,1,0,0
1.2125,0,0,0,9,1,0,0
1.212777778,0,0,0,9,1,0,0
1.213055556,0,0,0,9,1,0,0
1.213333333,0,0,0,9,1,0,0
1.213611111,0,0,1,9,0,0,0
1.213888889,0,0,1,9,0,0,0
1.214166667,0,0,1,8,0,0,1
1.214444444,0,0,1,8,0,0,1
1.214722222,0,0,1,8,0,0,1
1.215,0,0,1,8,0,0,1
1.215277778,0,0,2,7,0,0,1
1.215555556,0,0,2,7,0,0,1
1.215833333,0,0,3,7,0,0,0
1.216111111,0,0,3,6,0,0,1
1.216388889,0,0,3,6,0,0,1
1.216666667,0,0,4,6,0,0,0
1.216944444,0,0,4,5,0,0,1
1.217222222,0,0,4,5,0,0,1
1.2175,0,0,4,5,0,0,1
1.217777778,0,0,5,4,0,0,1
1.218055556,0,0,5,4,0,0,1
1.218333333,0,0,5,4,0,0,1
1.218611111,0,0,5,4,0,0,1
1.218888889,0,0,5,4,0,0,1
1.219166667,0,0,5,4,0,0,1
1.219444444,0,0,6,3,0,0,1
1.219722222,0,0,6,3,0,0,1
1.22,0,0,6,3,0,0,1
1.220277778,0,0,6,3,0,0,1
1.220555556,0,0,6,3,0,0,1
1.220833333,0,0,5,4,0,0,1
1.221111111,0,0,5,4,0,0,1
1.221388889,0,0,5,4,0,0,1
1.221666667,0,0,5,4,0,0,1
1.221944444,0,0,5,4,0,0,1
1.222222222,0,0,5,4,0,0,1
1.2225,0,0,4,5,0,0,1
1.222777778,0,0,4,5,0,0,1
1.223055556,0,0,4,5,0,0,1
1.223333333,0,0,3,6,0,0,1
1.223611111,0,0,3,6,0,0,1
1.223888889,0,0,3,6,0,0,1
1.224166667,0,0,2,7,0,0,1
1.224444444,0,0,2,7,0,0,1
1.224722222,0,0,2,7,0,0,1
1.225,0,0,2,8,0,0,0
1.225277778,0,0,1,8,0,0,1
1.225555556,0,0,1,8,0,0,1
1.225833333,0,0,1,9,0,0,0
1.226111111,0,0,1,9,0,0,0
1.226388889,0,0,1,9,0,0,0
1.226666667,0,0,0,9,0,0,1
1.226944444,0,0,0,9,0,0,1
1.227222222,0,0,0,10,0,0,0
1.2275,0,0,0,10,0,0,0
1.227777778,0,0,0,10,0,0,0
1.228055556,0,0,0,10,0,0,0
1.228333333,0,0,0,10,0,0,0
1.228611111,0,0,1,9,0,0,0
1.228888889,0,0,1,9,0,0,0
1.229166667,0,0,1,9,0,0,0
1.229444444,0,0,1,9,0,0,0
1.229722222,0,0,1,9,0,0,0
1.23,0,0,1,9,0,0,0
1.230277778,0,0,1,9,0,0,0
1.230555556,0,0,1,9,0,0,0
1.230833333,0,0,1,9,0,0,0
1.231111111,0,0,1,9,0,0,0
1.231388889,0,0,1,9,0,0,0
1.231666667,0,0,1,9,0,0,0
1.231944444,0,0,1,9,0,0,0
1.232222222,0,0,1,9,0,0,0
1.2325,0,0,1,9,0,0,0
1.232777778,0,0,1,9,0,0,0
1.233055556,0,0,1,9,0,0,0
1.233333333,0,0,1,9,0,0,0
1.233611111,0,0,1,9,0,0,0
1.233888889,0,0,1,9,0,0,0
1.234166667,0,0,1,9,0,0,0
1.234444444,0,0,1,9,0,0,0
1.234722222,0,0,1,9,0,0,0
1.235,0,0,1,9,0,0,0
1.235277778,0,0,0,10,0,0,0
1.235555556,0,0,0,10,0,0,0
1.235833333,0,0,0,10,0,0,0
1.236111111,0,0,0,10,0,0,0
1.236388889,0,0,0,10,0,0,0
1.236666667,0,0,0,10,0,0,0
1.236944444,0,0,0,10,0,0,0
1.237222222,0,0,0,10,0,0,0
1.2375,0,0,0,10,0,0,0
1.237777778,0,0,0,10,0,0,0
1.238055556,0,0,0,10,0,0,0
1.238333333,0,0,0,9,0,0,1
1.238611111,0,0,0,9,0,0,1
1.238888889,0,0,0,9,0,0,1
1.239166667,0,0,0,9,0,0,1
1.239444444,0,0,0,8,0,0,2
1.239722222,0,0,0,8,0,0,2
1.24,0,0,0,8,0,0,2
1.240277778,0,0,0,7,1,0,2
1.240555556,0,0,0,7,1,0,2
1.240833333,0,0,0,6,1,0,3
1.241111111,0,0,0,6,1,0,3
1.241388889,0,0,0,6,1,0,3
1.241666667,0,0,0,5,2,0,3
1.241944444,0,0,0,5,2,0,3
1.242222222,0,0,0,5,2,0,3
1.2425,0,0,0,4,3,0,3
1.242777778,0,0,0,4,3,0,3
1.243055556,0,0,0,4,3,0,3
1.243333333,0,0,0,3,4,0,3
1.243611111,0,0,0,3,4,0,3
1.243888889,0,0,0,3,4,0,3
1.244166667,0,0,0,2,5,0,3
1.244444444,0,0,0,2,5,0,3
1.244722222,0,0,0,2,5,0,3
1.245,0,0,0,1,6,0,3
1.245277778,0,0,0,1,6,0,3
1.245555556,0,0,0,1,6,0,3
1.245833333,0,0,0,0,7,0,3
1.246111111,0,0,0,0,7,0,3
1.246388889,0,0,0,0,7,0,3
1.246666667,0,0,0,0,8,0,2
1.246944444,0,0,0,0,8,0,2
1.247222222,0,0,0,0,8,0,2
1.2475,0,0,0,0,8,0,2
1.247777778,0,0,0,0,9,0,1
1.248055556,0,0,0,0,9,0,1
1.248333333,0,0,0,0,9,0,1
1.248611111,0,0,0,0,9,0,1
1.248888889,0,0,0,0,9,0,1
1.249166667,0,0,0,0,10,0,0
1.249444444,0,0,0,0,10,0,0
1.249722222,0,0,0,0,10,0,0
1.25,0,0,0,0,10,0,0
1.250277778,0,0,0,0,10,0,0
1.250555556,0,0,0,0,10,0,0
1.250833333,0,0,0,0,10,0,0
1.251111111,0,0,0,0,10,0,0
1.251388889,0,0,0,0,10,0,0
1.251666667,0,0,0,0,10,0,0
1.251944444,0,0,0,0,10,0,0
1.252222222,0,0,0,0,10,0,0
1.2525,0,0,0,0,10,0,0
1.252777778,0,0,0,0,10,0,0
1.253055556,0,0,0,0,10,0,0
1.253333333,0,0,0,0,10,0,0
1.253611111,0,0,0,0,10,0,0
1.253888889,0,0,0,0,10,0,0
1.254166667,0,0,0,0,10,0,0
1.254444444,0,0,0,0,10,0,0
1.254722222,0,0,0,0,10,0,0
1.255,0,0,0,0,10,0,0
1.255277778,0,0,0,0,10,0,0
1.255555556,0,0,0,0,10,0,0
1.255833333,0,0,0,0,10,0,0
1.256111111,0,0,0,0,10,0,0
1.256388889,0,0,0,0,10,0,0
1.256666667,0,0,0,0,10,0,0
1.256944444,0,0,0,0,10,0,0
1.257222222,0,0,0,0,10,0,0
1.2575,0,0,0,0,10,0,0
1.257777778,0,0,0,0,10,0,0
1.258055556,0,0,0,0,10,0,0
1.258333333,0,0,0,0,10,0,0
1.258611111,0,0,0,0,10,0,0
1.258888889,0,0,0,0,10,0,0
1.259166667,0,0,0,0,10,0,0
1.259444444,0,0,0,0,10,0,0
1.259722222,0,0,0,0,10,0,0
1.26,0,0,0,0,10,0,0
1.260277778,0,0,0,0,10,0,0
1.260555556,0,0,0,0,10,0,0
1.260833333,0,0,0,0,10,0,0
1.261111111,0,0,0,0,10,0,0
1.261388889,0,0,0,0,10,0,0
1.261666667,0,0,0,0,10,0,0
1.261944444,0,0,0,0,10,0,0
1.262222222,0,0,0,0,10,0,0
1.2625,0,0,0,0,10,0,0
1.262777778,0,0,0,0,10,0,0
1.263055556,0,0,0,0,10,0,0
1.263333333,0,0,0,0,10,0,0
1.263611111,0,0,0,0,10,0,0
1.263888889,0,0,0,0,10,0,0
1.264166667,0,0,0,0,10,0,0
1.264444444,0,0,0,0,10,0,0
1.264722222,0,0,0,0,10,0,0
1.265,0,0,0,0,10,0,0
1.265277778,0,0,0,0,10,0,0
1.265555556,0,0,0,0,10,0,0
1.265833333,0,0,0,0,10,0,0
1.266111111,0,0,0,0,10,0,0
1.266388889,0,0,0,0,10,0,0
1.266666667,0,0,0,0,10,0,0
1.266944444,0,0,0,0,10,0,0
1.267222222,0,0,0,0,10,0,0
1.2675,0,0,0,0,10,0,0
1.267777778,0,0,0,0,10,0,0
1.268055556,0,0,0,0,10,0,0
1.268333333,0,0,0,0,10,0,0
1.268611111,0,0,0,0,10,0,0
1.268888889,0,0,0,0,10,0,0
1.269166667,0,0,0,0,10,0,0
1.269444444,0,0,0,0,10,0,0
1.269722222,0,0,0,0,10,0,0
1.27,0,0,0,0,10,0,0
1.270277778,0,0,0,0,10,0,0
1.270555556,0,0,0,0,10,0,0
1.270833333,0,0,0,0,10,0,0
1.271111111,0,0,0,0,10,0,0
1.271388889,0,0,0,0,10,0,0
1.271666667,0,0,0,0,10,0,0
1.271944444,0,0,0,0,10,0,0
1.272222222,0,0,0,0,10,0,0
1.2725,0,0,0,0,10,0,0
1.272777778,0,0,0,0,10,0,0
1.273055556,0,0,0,0,10,0,0
1.273333333,0,0,0,0,10,0,0
1.273611111,0,0,0,0,10,0,0
1.273888889,0,0,0,0,10,0,0
1.274166667,0,0,0,0,10,0,0
1.274444444,0,0,0,0,10,0,0
1.274722222,0,0,0,0,10,0,0
1.275,0,0,0,0,10,0,0
1.275277778,0,0,0,0,10,0,0
1.275555556,0,0,0,0,10,0,0
1.275833333,0,0,0,0,10,0,0
1.276111111,0,0,0,0,10,0,0
1.276388889,0,0,0,0,10,0,0
1.276666667,0,0,0,0,10,0,0
1.276944444,0,0,0,0,10,0,0
1.277222222,0,0,0,0,10,0,0
1.2775,0,0,0,0,10,0,0
1.277777778,0,0,0,0,10,0,0
1.278055556,0,0,0,0,10,0,0
1.278333333,0,0,0,0,10,0,0
1.278611111,0,0,0,0,10,0,0
1.278888889,0,0,0,0,10,0,0
1.279166667,0,0,0,0,10,0,0
1.279444444,0,0,0,0,10,0,0
1.279722222,0,0,0,0,10,0,0
1.28,0,0,0,0,10,0,0
1.280277778,0,0,0,0,10,0,0
1.280555556,0,0,0,0,10,0,0
1.280833333,0,0,0,0,10,0,0
1.281111111,0,0,0,0,10,0,0
1.281388889,0,0,0,0,10,0,0
1.281666667,0,0,0,0,10,0,0
1.281944444,0,0,0,0,10,0,0
1.282222222,0,0,0,0,10,0,0
1.2825,0,0,0,0,10,0,0
1.282777778,0,0,0,0,10,0,0
1.283055556,0,0,0,0,10,0,0
1.283333333,0,0,0,0,10,0,0
1.283611111,0,0,0,0,10,0,0
1.283888889,0,0,0,0,10,0,0
1.284166667,0,0,0,0,10,0,0
1.284444444,0,0,0,0,10,0,0
1.284722222,0,0,0,0,10,0,0
1.285,0,0,0,0,10,0,0
1.285277778,0,0,0,0,10,0,0
1.285555556,0,0,0,0,10,0,0
1.285833333,0,0,0,0,10,0,0
1.286111111,0,0,0,0,10,0,0
1.286388889,0,0,0,0,10,0,0
1.286666667,0,0,0,0,10,0,0
1.286944444,0,0,0,0,10,0,0
1.287222222,0,0,0,0,10,0,0
1.2875,0,0,0,0,10,0,0
1.287777778,0,0,0,0,10,0,0
1.288055556,0,0,0,0,10,0,0
1.288333333,0,0,0,0,10,0,0
1.288611111,0,0,0,0,10,0,0
1.288888889,0,0,0,0,10,0,0
1.289166667,0,0,0,0,10,0,0
1.289444444,0,0,0,0,10,0,0
1.289722222,0,0,0,0,10,0,0
1.29,0,0,0,0,10,0,0
1.290277778,0,0,0,0,10,0,0
1.290555556,0,0,0,0,10,0,0
1.290833333,0,0,0,0,10,0,0
1.291111111,0,0,0,0,10,0,0
1.291388889,0,0,0,0,10,0,0
1.291666667,0,0,0,0,10,0,0
1.291944444,0,0,0,0,10,0,0
1.292222222,0,0,0,0,10,0,0
1.2925,0,0,0,0,10,0,0
1.292777778,0,0,0,0,10,0,0
1.293055556,0,0,0,0,10,0,0
1.293333333,0,0,0,0,10,0,0
1.293611111,0,0,0,0,10,0,0
1.293888889,0,0,0,0,10,0,0
1.294166667,0,0,0,0,10,0,0
1.294444444,0,0,0,0,10,0,0
1.294722222,0,0,0,0,10,0,0
1.295,0,0,0,0,10,0,0
1.295277778,0,0,0,0,10,0,0
1.295555556,0,0,0,0,10,0,0
1.295833333,0,0,0,0,10,0,0
1.296111111,0,0,0,0,10,0,0
1.296388889,0,0,0,0,10,0,0
1.296666667,0,0,0,0,10,0,0
1.296944444,0,0,0,0,10,0,0
1.297222222,0,0,0,0,10,0,0
1.2975,0,0,0,0,10,0,0
1.297777778,0,0,0,0,10,0,0
1.298055556,0,0,0,0,10,0,0
1.298333333,0,0,0,0,10,0,0
1.298611111,0,0,0,0,10,0,0
1.298888889,0,0,0,0,10,0,0
1.299166667,0,0,0,0,10,0,0
1.299444444,0,0,0,0,10,0,0
1.299722222,0,0,0,0,10,0,0
1.3,0,0,0,0,10,0,0
1.300277778,0,0,0,0,10,0,0
1.300555556,0,0,0,0,10,0,0
1.300833333,0,0,0,0,10,0,0
1.301111111,0,0,0,0,10,0,0
1.301388889,0,0,0,0,10,0,0
1.301666667,0,0,0,0,10,0,0
1.301944444,0,0,0,0,10,0,0
1.302222222,0,0,0,0,10,0,0
1.3025,0,0,0,0,10,0,0
1.302777778,0,0,0,0,10,0,0
1.303055556,0,0,0,0,10,0,0
1.303333333,0,0,0,0,10,0,0
1.303611111,0,0,0,0,10,0,0
1.303888889,0,0,0,0,10,0,0
1.304166667,0,0,0,0,10,0,0
1.304444444,0,0,0,0,10,0,0
1.304722222,0,0,0,0,10,0,0
1.305,0,0,0,0,10,0,0
1.305277778,0,0,0,0,10,0,0
1.305555556,0,0,0,0,10,0,0
1.305833333,0,0,0,0,10,0,0
1.306111111,0,0,0,0,10,0,0
1.306388889,0,0,0,0,10,0,0
1.306666667,0,0,0,0,10,0,0
1.306944444,0,0,0,0,10,0,0
1.307222222,0,0,0,0,10,0,0
1.3075,0,0,0,0,10,0,0
1.307777778,0,0,0,0,10,0,0
1.308055556,0,0,0,0,10,0,0
1.308333333,0,0,0,0,10,0,0
1.308611111,0,0,0,0,10,0,0
1.308888889,0,0,0,0,10,0,0
1.309166667,0,0,0,0,10,0,0
1.309444444,0,0,0,0,10,0,0
1.309722222,0,0,0,0,10,0,0
1.31,0,0,0,0,10,0,0
1.310277778,0,0,0,0,10,0,0
1.310555556,0,0,0,0,10,0,0
1.310833333,0,0,0,0,10,0,0
1.311111111,0,0,0,0,10,0,0
1.311388889,0,0,0,0,10,0,0
1.311666667,0,0,0,0,10,0,0
1.311944444,0,0,0,0,10,0,0
1.312222222,0,0,0,0,10,0,0
1.3125,0,0,0,0,10,0,0
1.312777778,0,0,0,0,10,0,0
1.313055556,0,0,0,0,10,0,0
1.313333333,0,0,0,0,10,0,0
1.313611111,0,0,0,0,10,0,0
1.313888889,0,0,0,0,10,0,0
1.314166667,0,0,0,0,10,0,0
1.314444444,0,0,0,0,10,0,0
1.314722222,0,0,0,0,10,0,0
1.315,0,0,0,0,10,0,0
1.315277778,0,0,0,0,10,0,0
1.315555556,0,0,0,0,10,0,0
1.315833333,0,0,0,0,10,0,0
1.316111111,0,0,0,0,10,0,0
1.316388889,0,0,0,0,10,0,0
1.316666667,0,0,0,0,10,0,0
1.316944444,0,0,0,0,10,0,0
1.317222222,0,0,0,0,10,0,0
1.3175,0,0,0,0,10,0,0
1.317777778,0,0,0,0,10,0,0
1.318055556,0,0,0,0,10,0,0
1.318333333,0,0,0,0,10,0,0
1.318611111,0,0,0,0,10,0,0
1.318888889,0,0,0,0,10,0,0
1.319166667,0,0,0,0,10,0,0
1.319444444,0,0,0,0,10,0,0
1.319722222,0,0,0,0,10,0,0
1.32,0,0,0,0,10,0,0
1.320277778,0,0,0,0,10,0,0
1.320555556,0,0,0,0,10,0,0
1.320833333,0,0,0,0,10,0,0
1.321111111,0,0,0,0,10,0,0
1.321388889,0,0,0,0,10,0,0
1.321666667,0,0,0,0,10,0,0
1.321944444,0,0,0,0,10,0,0
1.322222222,0,0,0,0,10,0,0
1.3225,0,0,0,0,10,0,0
1.322777778,0,0,0,0,10,0,0
1.323055556,0,0,0,0,10,0,0
1.323333333,0,0,0,0,10,0,0
1.323611111,0,0,0,0,10,0,0
1.323888889,0,0,0,0,10,0,0
1.324166667,0,0,0,0,10,0,0
1.324444444,0,0,0,0,10,0,0
1.324722222,0,0,0,0,10,0,0
1.325,0,0,0,0,10,0,0
1.325277778,0,0,0,0,10,0,0
1.325555556,0,0,0,0,10,0,0
1.325833333,0,0,0,0,10,0,0
1.326111111,0,0,0,0,10,0,0
1.326388889,0,0,0,0,10,0,0
1.326666667,0,0,0,0,10,0,0
1.326944444,0,0,0,0,10,0,0
1.327222222,0,0,0,0,10,0,0
1.3275,0,0,0,0,10,0,0
1.327777778,0,0,0,0,10,0,0
1.328055556,0,0,0,0,10,0,0
